DATE_OBS,OBJECT,AZEL,ARRAY,offset,hpbw,pos1,pos2,pos3,BASE1_st,BASE1_ed,SIGNAL_st,SIGNAL_ed,BASE2_st,BASE2_ed,rmsTa*1,rmsTa*2,rmsTa*3,peakTa*1,peakTa*2,peakTa*3,IntegINT1,IntegINT2,IntegINT3,rmsIntegInt1,rmsIntegInt2,rmsIntegInt3,Temp,AirPress,WaterVapor,wind_sp,wind_dir,ProgTime,AZprog,ELprog,subXprog,subZ1prog,subZ2prog,RealTime,AZreal,ELreal,subXreal,subZ1real,subZ2real,AZcolreal,ELcolreal,AZopticalErr,ELopticalErr,inclinationX,inclinationY,manualDaz,manualDel,qlookAutoDaz,qlookAutoDel,refractionDel,thermalDaz,thermalDel,InstrumentalDaz,InstrumentalDel
2018-01-25 17:55:59.1,NML-Tau,AZ,A11,-0.490552,37.523064,20.001600,0.000000,-20.001600,-361.553038,-276.097345,-169.277729,258.000735,343.456428,428.912120,0.568551,0.583727,0.575374,11.005293,23.659928,12.499784,65.300361,149.223419,70.547286,5.432073,5.577067,5.497259,-10.800000,853.000000,1.000000,2.500000,93.000000,180125175559.5 ,136.128080,58.748895,14.241629,-5.185019,-7.523909,180125175559.1 ,136.125669,58.750677,14.237500,-5.183158,-7.522856,136.125584,58.748016,0.000172,0.000000,-20.312500,7.031250,-2.700000,-13.100000,0.000000,0.000000,32.336176,0.000000,0.000000,-67.702990,65.136474
2018-01-25 17:55:59.1,NML-Tau,AZ,A11,0.047811,38.943855,20.001600,0.000000,-20.001600,-47.503367,20.861187,22.783940,46.925174,50.129762,118.280677,0.578086,0.590857,0.579671,11.025760,23.644949,12.487852,66.756879,138.231622,66.291682,1.312842,1.341845,1.316443,-10.800000,853.000000,1.000000,2.500000,93.000000,180125175559.5 ,136.128080,58.748895,14.241629,-5.185019,-7.523909,180125175559.1 ,136.125669,58.750677,14.237500,-5.183158,-7.522856,136.125584,58.748016,0.000172,0.000000,-20.312500,7.031250,-2.700000,-13.100000,0.000000,0.000000,32.336176,0.000000,0.000000,-67.702990,65.136474
2018-01-25 17:55:59.1,NML-Tau,AZ,A12,0.560818,33.633333,20.001600,0.000000,-20.001600,-361.553038,-276.097345,-169.277729,258.000735,343.456428,428.912120,0.526410,0.544672,0.550677,10.260503,22.093165,11.240367,56.676724,143.013421,50.774237,5.029447,5.203928,5.261294,-10.800000,853.000000,1.000000,2.500000,93.000000,180125175559.5 ,136.128080,58.748895,14.241629,-5.185019,-7.523909,180125175559.1 ,136.125669,58.750677,14.237500,-5.183158,-7.522856,136.125584,58.748016,0.000172,0.000000,-20.312500,7.031250,-2.700000,-13.100000,0.000000,0.000000,32.336176,0.000000,0.000000,-67.702990,65.136474
2018-01-25 17:55:59.1,NML-Tau,AZ,A12,0.142238,39.266917,20.001600,0.000000,-20.001600,-47.503367,20.861187,22.783940,46.925174,50.129762,118.280677,0.528414,0.548618,0.530057,10.292483,22.082955,11.282847,64.333132,130.742285,63.030053,1.200037,1.245921,1.203768,-10.800000,853.000000,1.000000,2.500000,93.000000,180125175559.5 ,136.128080,58.748895,14.241629,-5.185019,-7.523909,180125175559.1 ,136.125669,58.750677,14.237500,-5.183158,-7.522856,136.125584,58.748016,0.000172,0.000000,-20.312500,7.031250,-2.700000,-13.100000,0.000000,0.000000,32.336176,0.000000,0.000000,-67.702990,65.136474
2018-01-25 17:55:59.1,NML-Tau,AZ,A13,-0.892077,36.497907,20.001600,0.000000,-20.001600,-361.553038,-276.097345,-169.277729,258.000735,343.456428,428.912120,0.534826,0.549609,0.546373,10.293803,21.299112,10.415361,53.176592,131.706458,61.692950,5.109859,5.251096,5.220174,-10.800000,853.000000,1.000000,2.500000,93.000000,180125175559.5 ,136.128080,58.748895,14.241629,-5.185019,-7.523909,180125175559.1 ,136.125669,58.750677,14.237500,-5.183158,-7.522856,136.125584,58.748016,0.000172,0.000000,-20.312500,7.031250,-2.700000,-13.100000,0.000000,0.000000,32.336176,0.000000,0.000000,-67.702990,65.136474
2018-01-25 17:55:59.1,NML-Tau,AZ,A13,0.016128,39.106443,20.001600,0.000000,-20.001600,-47.503367,20.861187,22.783940,46.925174,50.129762,118.280677,0.533035,0.571008,0.531256,10.304064,21.277310,10.435401,60.651099,125.119479,60.509380,1.210531,1.296770,1.206490,-10.800000,853.000000,1.000000,2.500000,93.000000,180125175559.5 ,136.128080,58.748895,14.241629,-5.185019,-7.523909,180125175559.1 ,136.125669,58.750677,14.237500,-5.183158,-7.522856,136.125584,58.748016,0.000172,0.000000,-20.312500,7.031250,-2.700000,-13.100000,0.000000,0.000000,32.336176,0.000000,0.000000,-67.702990,65.136474
2018-01-25 17:55:59.1,NML-Tau,AZ,A14,0.701940,38.420838,20.001600,0.000000,-20.001600,-361.553038,-276.097345,-169.277729,258.000735,343.456428,428.912120,0.526491,0.528161,0.546351,10.597601,21.769908,11.079998,67.132333,135.009139,60.411791,5.030224,5.046174,5.219968,-10.800000,853.000000,1.000000,2.500000,93.000000,180125175559.5 ,136.128080,58.748895,14.241629,-5.185019,-7.523909,180125175559.1 ,136.125669,58.750677,14.237500,-5.183158,-7.522856,136.125584,58.748016,0.000172,0.000000,-20.312500,7.031250,-2.700000,-13.100000,0.000000,0.000000,32.336176,0.000000,0.000000,-67.702990,65.136474
2018-01-25 17:55:59.1,NML-Tau,AZ,A14,0.074704,38.967502,20.001600,0.000000,-20.001600,-47.503367,20.861187,22.783940,46.925174,50.129762,118.280677,0.546675,0.574118,0.557203,10.600748,21.776749,11.096155,61.629660,127.251966,60.960740,1.241507,1.303831,1.265417,-10.800000,853.000000,1.000000,2.500000,93.000000,180125175559.5 ,136.128080,58.748895,14.241629,-5.185019,-7.523909,180125175559.1 ,136.125669,58.750677,14.237500,-5.183158,-7.522856,136.125584,58.748016,0.000172,0.000000,-20.312500,7.031250,-2.700000,-13.100000,0.000000,0.000000,32.336176,0.000000,0.000000,-67.702990,65.136474
2018-01-25 17:55:59.1,NML-Tau,AZ,A15,0.605977,32.814042,20.001600,0.000000,-20.001600,-361.553038,-276.097345,-169.277729,258.000735,343.456428,428.912120,0.517955,0.550158,0.545907,10.033315,21.771406,10.997809,54.045508,142.244243,47.702723,4.948666,5.256336,5.215726,-10.800000,853.000000,1.000000,2.500000,93.000000,180125175559.5 ,136.128080,58.748895,14.241629,-5.185019,-7.523909,180125175559.1 ,136.125669,58.750677,14.237500,-5.183158,-7.522856,136.125584,58.748016,0.000172,0.000000,-20.312500,7.031250,-2.700000,-13.100000,0.000000,0.000000,32.336176,0.000000,0.000000,-67.702990,65.136474
2018-01-25 17:55:59.1,NML-Tau,AZ,A15,0.040150,39.622314,20.001600,0.000000,-20.001600,-47.503367,20.861187,22.783940,46.925174,50.129762,118.280677,0.527715,0.553280,0.519091,10.057848,21.746267,11.047353,64.123964,129.608601,63.761214,1.198450,1.256507,1.178865,-10.800000,853.000000,1.000000,2.500000,93.000000,180125175559.5 ,136.128080,58.748895,14.241629,-5.185019,-7.523909,180125175559.1 ,136.125669,58.750677,14.237500,-5.183158,-7.522856,136.125584,58.748016,0.000172,0.000000,-20.312500,7.031250,-2.700000,-13.100000,0.000000,0.000000,32.336176,0.000000,0.000000,-67.702990,65.136474
